PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,avPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Percentage of the test compound readout over those of negative controls at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
1697,47197878,2931417,COC1=CC(=C(C=C1)OC)NC(=O)C2CC2C3=CC=CC=C3,Inactive,0,,,0
1698,845322,647666,CCC(C)(C)N1C(=NN=N1)C(C2=CC3=C(C=CC(=C3)C)NC2=O)N4CCCC4,Inactive,0,,,0
1699,24816157,3586309,CCSC1=NN=C(S1)NC(=O)CC(C)C,Inactive,0,,,0
1700,49721888,3742515,COC1=CC(=CC(=C1)C(=O)NC2=CC=C(C=C2)C(=O)C3=CC=NC=C3)OC,Inactive,0,,,0
1701,49820877,16564446,CC1=C(C=CC(=C1)N2CCCC2)NC(=O)COC3=CC=CC(=C3)C(F)(F)F,Inactive,0,,,0
1702,51087816,7110282,CCC1=NC2=C(C(=N1)SCC(=O)N3CCCCCC3)C(=O)N(C(=O)N2C)C,Inactive,0,,,0
1703,852919,655563,CC1=C(SC2=C1C(=NC(=N2)C(C)C)SCC(=O)NCC3=CC=CO3)C,Inactive,0,,,0
1704,17415022,2935099,CC1=C(C=C(C=C1)C(=O)C(C2=CC=CC=C2)OC(=O)CN3C(=O)C4=CC=CC=C4C3=O)C,Inactive,0,,,0
1705,26731182,135520573,C1C2CC(C1C=C2)NC(=S)N/N=C/C3=C(C(=CC(=C3)Cl)Cl)O,Inactive,0,,,0
1706,14745068,705876,CC1=C(SC2=C1C(=O)N3C(=N2)C=CC(=N3)NCC4=CC=CO4)C,Inactive,0,,,0
1707,49737688,24794308,CCC1=CC=C(O1)CN2CCCC(C2)C(=O)NC3=CC=CC=C3C4=CC=C(C=C4)OC,Inactive,0,,,0
1708,49825561,1314808,C1=CC=C2C(=C1)C=CC=C2OCC(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Inactive,0,,,0
1709,17507662,12004697,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC3=NC(=CS3)C4=CC=CC=C4)OC.Br,Inactive,0,,,0
1710,49669345,135509553,C1=CC=C(C(=C1)/C=N/NC2=CC=C(C=C2)[N+](=O)[O-])O,Inactive,0,,,0
1711,49666270,135441013,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)SCC3=CC(=CC=C3)C(F)(F)F)C#N,Inactive,0,,,0
1712,49679453,135461291,COC1=C(C=C(C(=C1)/C=C/C2=NC3=C(C=CC=C3O)C=C2)Br)O,Inactive,0,,,0
1713,49649585,6894324,CC1=CC=C(C=C1)C2=NN(C=C2/C=N/O)C3=CC=CC=C3,Inactive,0,,,0
1714,26660385,1420281,C1CCN(CC1)C2=NC3=CC=CC=C3C=C2/C=C\4/C(=O)NC(=S)S4,Inactive,0,,,0
1715,17504227,5293996,CC1(CC(C2=CC=CC\3=C2N1C(=O)/C3=C\4/C(=O)NC(=S)S4)(C)C5=CC=CC=C5)C,Inactive,0,,,0
1716,49669794,6108032,C1=CC(=CC=C1C(=O)C/C(=N\NC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])/C(=O)O)Cl,Inactive,0,,,0
1717,49647091,6860015,CC(C)C1=CC=C(C=C1)/C=N/N2C(=NNC2=S)COC3=CC=CC=C3,Inactive,0,,,0
1718,49679806,2272421,COC1=CC(=CC=C1)OCCOC2=CC=C(C=C2)/C=C/3\C(=O)NC(=S)S3,Inactive,0,,,0
1719,24779861,6867564,C1=CC=C2C(=C1)C(=C(S2)C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-])Cl,Inactive,0,,,0
1720,49824455,19675502,CC(C)C1=CC=C(C=C1)C(C)NC(=S)NC2CCCCC2,Inactive,0,,,0
1721,49666257,4538652,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Cl)C(=O)N2O,Inactive,0,,,0
1722,24822471,1087466,C1=CC2=C(C=C1N=CC3=C(C(=CC(=C3)Br)Br)O)C=NN2,Inactive,0,,,0
1723,4245630,3240077,C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC(=CC=C3)Cl)O,Inactive,0,,,0
1724,49671391,5851320,CCOC(=O)C1=CSC(=N1)N/N=C/2\CCCC3=CC=CC=C32,Inactive,0,,,0
1725,14721138,5654285,CC1=C/C(=N\OS(=O)(=O)C2=CC=CC=C2)/C=CC1=O,Inactive,0,,,0
1726,49666707,1471100,C1=CC(=CC(=C1)Cl)C2=NC3=C(C=C(C=C3)Br)C(=O)N2O,Inactive,0,,,0
1727,24829723,2341018,C1CC2=CC=CC=C2N(C1)C(=O)CSC3=CC=CC=[N+]3[O-],Inactive,0,,,0
1728,49666266,5751075,C1=CC=C(C=C1)COC2=CC=C(C=C2)/C=C/3\C(=O)NC(=O)S3,Inactive,0,,,0
1729,24789075,895560,C1=CC=C(C(=C1)NC(=S)NC(=O)C2=CC=C(O2)Br)F,Inactive,0,,,0
1730,49648362,899068,CC1(CC2=C(CO1)SC3=C2C(=S)NC(=N3)SC)C,Inactive,0,,,0
1731,17387581,1791961,COC1=C(C=C(C=C1)C(=O)NC(=S)N(CC=C)CC=C)Br,Inactive,0,,,0
1732,17434007,1348398,C1=CC(=CC(=C1)Cl)C2=CC=C(O2)/C=C\3/C(=O)N(C(=N)S3)C4=NC=CS4,Inactive,0,,,0
1733,49673957,2315524,CC1=CC=C(O1)C2=NN(C=C2/C=C\3/C(=O)N(C(=S)S3)CCCCCC(=O)O)C4=CC=CC=C4,Inactive,0,,,0
1734,17516770,4322639,C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)NC3=NC4=CC=CC=C4N=C3NS(=O)(=O)C5=CC=CC(=C5)[N+](=O)[O-],Inactive,0,,,0
1735,24827544,4836219,CCN(CC1COC2=CC=CC=C2O1)C(=S)NC3CC4CCC3C4,Inactive,0,,,0
1736,24827920,2561752,COCCCN1C(=O)C2=C(NC1=S)SC3=C2CCCS3,Inactive,0,,,0
1737,17386522,4577470,CC1CCC2=C(C1)SC=C2C(=O)NNC(=S)NC3=C(C=CC(=C3)C)C,Inactive,0,,,0
1738,24788977,2878297,CC1CC(C(C1(C#N)C#N)(C#N)C#N)N(C(=O)C)N(C)C,Inactive,0,,,0
1739,14732069,2768999,C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC(=C(C=C3)Cl)Cl)O,Inactive,0,,,0
1740,17387996,5865129,CC1CC(CN(C1)C(=O)/C=C/C2=CC=C(O2)C)C,Inactive,0,,,0
1741,24828521,284927,CC(=O)NC1=C(C(=O)C2=CC=CC=C2C1=O)NC3=CC=CC=C3OC,Inactive,0,,,0
1742,26725294,16745531,C[C@]12CC[C@](C[C@@H]1C3=CC(C4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@]3(CC2)C)C)(C)C)O)C)O)(C)C(=O)O,Inactive,0,,,0
1743,26728767,2810379,CC1=C(C=C(C=C1)C(=O)NC2(C(=O)C3=CC=CC=C3C2=O)O)C,Inactive,0,,,0
1744,14740511,2202953,CC1=CC(=NC(=N1)SCC(=O)NC2=CC(=C(C=C2)Cl)Cl)OC3=CC=CC=C3,Inactive,0,,,0
1745,843895,646204,CC1=C(C(=CC=C1)C)NC(=O)C2=CC=C(C=C2)N3C=NN=N3,Inactive,0,,,0
1746,4259962,2953071,CC1=NON=C1OCCNC(=O)C23CC4CC(C2)CC(C4)C3,Inactive,0,,,0
1747,856759,658117,C1CS(=O)(=O)CC1N=CC2=C(C=CC(=C2)Br)O,Inactive,0,,,0
1748,49669307,3605388,CC(C)C1=NC(=C(C=C1)CNC(=O)CC(C)C2=CC=CC=C2)SC,Inactive,0,,,0
1749,49647668,947248,CC1=C(C(=NN1)C2=C(C=C(C=C2)OC)O)C3=CC=CC=C3OC,Inactive,0,,,0
1750,14731818,728868,C1=CSC(=C1)C2=C(C(=O)C3=C(O2)C=CC(=C3)Cl)O,Inactive,0,,,0
1751,49824111,7943415,C1=CC=C(C=C1)CNC(=S)NCCC2=CC=C(C=C2)Cl,Inactive,0,,,0
1752,49667300,4892637,CC(C)C(=O)NC1=C(C(=O)C2=CC=CC=C2N1C)C3=CC=CC=C3F,Inactive,0,,,0
1753,47194722,2933240,CC1=C(C=C(C=C1)C(C)NC(=O)C2=CC=C(S2)C)C,Inactive,0,,,0
1754,26730040,2744591,CC(C)(C)C1=CC(=NO1)C(=O)NNC(=O)C2=CC=C(C=C2)Cl,Inactive,0,,,0
1755,26667078,2869474,COC1=CC=C(C=C1)C(=O)NNC2=C(CCC2)C(=O)C(F)(F)F,Inactive,0,,,0
1756,56320756,2323827,CCCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C#N)NC(=O)C4=CC=C(C=C4)F,Inactive,0,,,0
1757,24822339,9692110,C1=CC(=C(C(=C1)Cl)/C=N/N2C(=NNC2=S)C3=CC=CS3)Cl,Inactive,0,,,0
1758,4244367,3238975,CCCCSCCCNC(=O)NC1=CC(=CC=C1)OC,Inactive,0,,,0
1759,26729895,2726385,CCOC(=O)NC(=S)NC1=CC=C(C=C1)C(C)(C)C,Inactive,0,,,0
1760,47194318,135536260,COC1=CC(=CC(=C1O)/C=N/NC(=O)CC2=CC=CC=C2)Br,Inactive,0,,,0
1761,14736988,2851395,C1CN(CCC1CC2=CC=CC=C2)C3CC(=O)N(C3=O)CCC4=CC=CC=C4,Inactive,0,,,0
1762,47199190,1016577,CC1=C(C=C(C=C1)NC(=S)NC(=O)C2=CC(=CN=C2)Br)Cl,Inactive,0,,,0
1763,24788752,1319933,COC1=CC=C(C=C1)NC(=S)NC(=O)C2=CC=C(O2)Br,Inactive,0,,,0
1764,14741373,1422778,CCC1=CC2=C(C=C1)N(C(=C2N=NC3=NC(=O)CS3)O)CC,Inactive,0,,,0
1765,49827279,20168367,CCCC1=CC=C(C=C1)C(C)NC(=S)NC2CCCCC2,Inactive,0,,,0
1766,49820356,16398900,CCC1=CC=CC=C1NC(=O)[C@@H]2CCC(=O)N2C3C4=C(C(=C(C=C4)OC)OC)C(=O)O3,Inactive,0,,,0
1767,22402981,693946,C1CN(CC2=CC=CC=C21)C3=C4C(=CSC4=NC=N3)C5=CC=CC=C5,Inactive,0,,,0
1768,7971663,2160264,CC1=CC=C(C=C1)N2C(=C3CS(=O)CC3=N2)NC(=O)CCC4CCCCC4,Inactive,0,,,0
1769,7970804,134684,C1=CC=C(C=C1)CCCNC2=NC=NC3=C2NC=N3,Inactive,0,,,0
1770,14745109,3571207,CC1CCCC(C1C)N2C(=O)C3=CC=CC=C3NC2=S,Inactive,0,,,0
1771,24807785,1736409,CC1=NC2=C(C3=C(S2)CCCC3)C(=O)N1NC(=O)CCBr,Inactive,0,,,0
1772,3714417,2083749,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)OCC(=O)NC3=CC4=C(C=C3)OCO4,Inactive,0,,,0
1773,4245874,3240293,COC(=O)C1=CN(C(=O)C2=CC=CC=C21)NC(=O)CC3CCCCC3,Inactive,0,,,0
1774,4260242,798780,COCC(=O)NC(C1=CC=CC=C1)C2=CC=CC=C2,Inactive,0,,,0
1775,24807453,2858266,C1CC(=C(C1)NNC(=O)C2=CN=CC=C2)C(=O)C(F)(F)F,Inactive,0,,,0
1776,3711347,2997604,CC1(C(=O)N(C(=O)N1)CC(=O)NC(=O)NCC2=CC=CO2)C3=CC=CC=C3Cl,Inactive,0,,,0
1777,47198160,2832306,COC1=CC=CC(=C1)NC(=O)C2C(C2(Cl)Cl)C3=CC=CC=C3,Inactive,0,,,0
1778,22404267,670103,CN(CC1=CC=CC=C1)C(=O)CCC2=CC=CC=C2,Inactive,0,,,0
1779,7976121,1341381,CC(=O)C1=C(NC(=NC1=S)C2=CC=CC=C2)N3CCN(CC3)CC4=CC=CC=C4,Inactive,0,,,0
1780,26667115,891188,C1CCN(C1)C2=CC=CC=C2NC(=S)NC(=O)C3=CC=CO3,Inactive,0,,,0
1781,3712840,2998184,CC1=CC(=C(C(=C1)C)NC(=O)C2CSCCS2)C,Inactive,0,,,0
1782,14737385,2879517,CC1=CC=C(C=C1)C2C3=C(C(=O)N2C4=CC=CC=C4)NCCN=C3C5=CC=CC=C5,Inactive,0,,,0
1783,3714777,2998948,CCOC1=CC(=C(C=C1NC(=O)CCC2CCCC2)OCC)N3CCOCC3,Inactive,0,,,0
1784,14721777,1432937,C1CC2(CCC1C2)CC(=O)NCC3=CC4=C(C=C3)OCO4,Inactive,0,,,0
1785,4255419,2841867,CC1=CC(=NC=C1)NC(=O)C23CC4CC(C2)CC(C4)C3,Inactive,0,,,0
1786,26728699,2747534,CC(C)NC(=O)NC1=NNC(=N1)NC2=CC=C(C=C2)Cl,Inactive,0,,,0
1787,47195143,2971573,CC1=C(C=C(C=C1)C(C)NC(=O)C2=CC=CS2)C,Inactive,0,,,0
1788,14740139,2891841,CCOC(=O)C1=C(NC(=C(C1C2=CN(N=C2C3=CC=CO3)C4=CC=CC=C4)C(=O)OCC)C)C,Inactive,0,,,0
1789,17403357,3127341,COC1=CC=CC=C1NC(=O)C(=O)NNC(=O)C2=CC=CO2,Inactive,0,,,0
1790,49828588,1984766,COC1=CC=C(C=C1)OCC(=O)NNC(=O)C(=O)NC2=C(C=CC(=C2)OC)OC,Inactive,0,,,0
1791,22404758,990032,CSC1=C(C=NN(C1=O)CC2=CC=CC=C2)SCC3=CC=CC=C3,Inactive,0,,,0
1792,49817402,1931295,COC1=CC(=CC(=C1)C(=O)NNC(=O)C(=O)NC2=CC(=C(C=C2OC)Cl)OC)OC,Inactive,0,,,0
1793,24834540,135519942,CCCC1=CC(=O)NC(=N1)SCC(=O)C2=C(N(C(=C2)C)CC(F)(F)F)C,Inactive,0,,,0
1794,26659425,16409981,CC1(C2(CCC1([C@@H]2Br)C(=O)NC3=CC=CC=N3)C(Br)Br)C,Inactive,0,,,0
1795,4260369,2950243,C1CN(CCN1CC(COC2=CC3=C(C=C2)C=C(C=C3)Br)O)C4=CC=CC=N4,Inactive,0,,,0
1796,24803942,750420,COC(=O)CSC1=C(C2=C(N1)C=CC(=C2)Br)[N+](=O)[O-],Inactive,0,,,0
1797,24797233,16189757,CCCC(C1=NN=NN1CS(=O)(=O)C2=CC=C(C=C2)C)N3CCN(CC3)CC.Cl,Inactive,0,,,0
1798,24801406,3121345,COC1=C(C=C(C=C1)N2C(=O)C3CCCCC3C2=O)NC(=O)C4=CC=CC=C4,Inactive,0,,,0
1799,24831648,4077805,CC1=CC=C(O1)C2=CSC3=C2C(=O)N(C(=S)N3)CC=C,Inactive,0,,,0
1800,26663561,2869281,COC1=CC(=C(C=C1)OC)NC(=O)C(=O)NNC(=O)C23CC4CC(C2)CC(C4)C3,Inactive,0,,,0
1801,22414253,1811924,CCOC(=O)C(=CC1=CC(=O)C(=CO1)OC)C(=O)OCC,Inactive,0,,,0
1802,17412454,867712,CC1=CC=C(C=C1)/C=C/C(=O)C2C(=O)C3=CC=CC=C3C2=O,Inactive,0,,,0
1803,4261752,977351,C1CC1C2=NC(=S)C3=CC=CC=C3N2,Inactive,0,,,0
1804,14746329,896861,C1CCC(CC1)CCC(=O)NCC2=CC=CS2,Inactive,0,,,0
1805,4250680,3244455,CN(C(C1=CC=C(C=C1)OC)C(=O)NC2=CC=C(C=C2)OC)C(=O)C3=NC=CN=C3,Inactive,0,,,0
1806,24781334,7726312,CC1=C(C=CC=C1Cl)NC(=O)C(=O)NNC(=O)C2=CC=CC=C2F,Inactive,0,,,0
1807,24793091,2964275,CC1=CC=C(C=C1)C(C)NC(=O)C23CC4CC(C2)CC(C4)C3,Inactive,0,,,0
1808,17413919,2967712,CCOC1=C(C(=CC(=C1)CNCC2=CC=NC=C2)Br)OCC3=CC=C(C=C3)F.Cl,Inactive,0,,,0
1809,4261739,254340,C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC=CS3)O,Inactive,0,,,0
1810,7975566,784453,COC1=C(C(=CC(=C1)CNC2=CC(=CC=C2)F)Br)O,Inactive,0,,,0
1811,49815738,24816466,CCC[C@H]1COCCS(=O)(=O)N1CC2=CC=C(C=C2)Br,Inactive,0,,,0
1812,24796711,778192,C1CCC(C1)CCC(=O)NC2=CC=CC(=C2)CC3=CC=NC=C3,Inactive,0,,,0
1813,24805207,732486,C1CCC(CC1)NC(=O)NCC2=CC3=C(C=C2)OCO3,Inactive,0,,,0
1814,24803442,704023,C1=CC=C(C=C1)C2=CC3=C(S2)N=CNC3=S,Inactive,0,,,0
1815,49677153,4826814,COC1=CC(=C(C=C1)OC)NC(=O)CCCSC2=CC=CC=C2,Inactive,0,,,0
1816,26658628,3365064,CC1(C(OC(=O)C(C1=O)(C)C)C2=C3C=CC=CC3=CC4=CC=CC=C42)C,Inactive,0,,,0
1817,49825257,2959558,CCOC(=O)N1CCN(CC1)C(=O)COC2=C(C3=CC=CC=C3C=C2)Br,Inactive,0,,,0
1818,47203473,6498692,CN1C2=CC=CC=C2C=C1CNC(=O)C3=CC=C(C=C3)F,Inactive,0,,,0
1819,26671147,54676685,CN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=CC=CC=C3S(=O)(=O)N)O,Inactive,0,,,0
1820,47197732,23723802,C1CC(CN(C1)CC2=CC=C(C=C2)Cl)NC(=O)CC3=C(C(=CC=C3)F)F,Inactive,0,,,0
1821,26659920,929935,CC(C)C1=NC2=C(C3=C1CCCC3)C4=C(S2)C(=O)NC(=S)N4,Inactive,0,,,0
1822,49647081,135630339,C1CCC(CC1)C2=NNC(=S)N2/N=C/C3=C(C=CC(=C3)Br)O,Inactive,0,,,0
1823,26661534,2384301,CC1=CC=C(C=C1)S(=O)(=O)N(C)C2=NC3=CC=CC=C3NC2=S,Inactive,0,,,0
1824,49677358,2707548,CC1=CC(=C(C=C1)NC(=O)CC2CCCC2)Br,Inactive,0,,,0
1825,49825668,833346,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)N2CCCCCC2,Inactive,0,,,0
1826,7975645,2225585,CCOC(=O)C(=C1C=C(OC(=C1)C)C)NC(=O)C2=CC=CC=C2,Inactive,0,,,0
1827,49818918,2213253,COC1=CC(=C(C=C1)NC(=O)C(=O)NNC(=O)COC2=CC=C(C=C2)Cl)OC,Inactive,0,,,0
1828,49724694,4806879,C1CN(CCC1CC2=CC=CC=C2)C(=O)CCNS(=O)(=O)C3=CC=CC=C3,Inactive,0,,,0
1829,49823402,20179591,CCC(C1=CC=C(C=C1)C(C)C)NC(=S)NCC2=CC=C(C=C2)F,Inactive,0,,,0
1830,14746552,2345373,CCC1=NC2=C(C3=C(S2)CCCC3)C(=O)N1NC(=O)CCl,Inactive,0,,,0
1831,49824243,2954215,CC1=CC(=CC(=C1Cl)C)OC(C)C(=O)NNC(=O)NC2=C(C=C(C=C2)F)F,Inactive,0,,,0
1832,7966191,5308071,C1=CC=C(C=C1)CC(C(=O)NC2=NC=C(S2)Br)N3C=CC=C3,Inactive,0,,,0
1833,51087541,7158933,CC(C)C1=NC2=C(C(=N1)SCC(=O)N3CCCCCC3)C(=O)N(C(=O)N2C)C,Inactive,0,,,0
1834,24801126,1125937,C1COCCN1C2=CC=C(C=C2)N=CC3=C(C(=CC(=C3)Cl)Br)O,Inactive,0,,,0
1835,24804001,16192647,CCCCCCCCCCCCOCN1C=[N+](C2=CC=CC=C21)C.[Cl-],Inactive,0,,,0
1836,24788066,7725473,CC1=C(C=CC(=C1)Br)OCC(=O)NNC(=O)C(=O)NC2=CC=CC=C2,Inactive,0,,,0
1837,7977573,2862222,CC1=C(C(C(=C(N1)SCC(=O)C2=CC=CC=C2)C#N)C3=CC=CO3)C(=O)C,Inactive,0,,,0
1838,14738858,1293677,CC1=CC(=C(C=C1OCC(=O)NC2CCCCC2)S(=O)(=O)N3CCCCCC3)Cl,Inactive,0,,,0
1839,14738857,2953526,CC1=CC(=C(C=C1OCC(=O)NC2CCCCC2)S(=O)(=O)N3CCN(CC3)C4=CC=C(C=C4)F)Cl,Inactive,0,,,0
1840,14746673,7409805,CCOC1=CC(=C(C=C1NC(=O)CC2=CC(=CC=C2)OC)OCC)N3CCOCC3,Inactive,0,,,0
1841,49640817,24746791,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=C(C=C3)OC)C.[Cl-],Inactive,0,,,0
1842,49666201,1487352,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=O)N2O,Inactive,0,,,0
1843,14727318,1450735,CC(C)OC(=O)C1=CC2=C(N1CC(=O)N3CCC(CC3)CC4=CC=CC=C4)C=CN2C,Inactive,0,,,0
1844,7977625,1378506,CCOC(=O)CSC1=NC2=C(CCCC2)C(=C1C#N)C3=CC=C(O3)C,Inactive,0,,,0
1845,49679826,3490723,C1C(N(N=C1C2=CC=C(C=C2)O)C3=CC=CC=C3)C4=CC=C(C=C4)F,Inactive,0,,,0
1846,26726830,2738116,CCCSC(=S)C1=C(NN(C1=O)C2=CC=CC=C2)C,Inactive,0,,,0
1847,47200689,1870641,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=S)NC3=CN=CC=C3,Inactive,0,,,0
1848,26728054,5809371,C1CC1C(=O)/C(=N/NC2=CC(=C(C=C2)Cl)Cl)/C#N,Inactive,0,,,0
1849,47195887,834802,CC1=CC(=C(C(=C1S(=O)(=O)NOCC2=CC=CC=C2)C)C)OC,Inactive,0,,,0
1850,26670089,9681665,C/C(=N\NC(=O)C1=CC2=CC=CC=C2C=C1O)/C3=CC4=CC=CC=C4O3,Inactive,0,,,0
1851,4258407,2168233,CC1=CC(=C(C=C1)NC(=O)CC(C(F)(F)F)(C(F)(F)F)O)Br,Inactive,0,,,0
1852,14741094,135473059,CCCCCCCCC/C(=N\O)/C1=CC=CC=N1,Inactive,0,,,0
1853,843372,645662,CC1CCC2=C(N1C(=O)C(C)N3C(=O)C4=CC=CC=C4C3=O)C=CC(=C2)F,Inactive,0,,,0
1854,24829095,2117680,CCCCNC(=O)NC1=C(C=C(C=C1C)SC#N)C,Inactive,0,,,0
1855,24838672,3237242,C1CN(CCC12OCCO2)C(=O)CN3C(=O)C4=C(C=N3)C5=CC=CC=C5N4CC6=CC(=CC=C6)Cl,Inactive,0,,,0
1856,56318302,24980248,CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)CNC(=O)C2=C(C3=CC=CC=C3S2)Cl,Inactive,0,,,0
1857,24794727,135422710,C1=CC=C(C=C1)SCC(=O)N/N=C/C2=CC=CC=C2O,Inactive,0,,,0
1858,14738725,2923279,CC(C)(C)CC(=O)NC1=CC=CC2=C1CCCC2,Inactive,0,,,0
1859,3715969,2999423,COC1=CC(=CC(=C1OC)NC(=O)C2=CC=CO2)C(=O)OCC(=O)NC3CCCC3,Inactive,0,,,0
1860,17412188,2248018,CCCCNC(=S)NC(=O)C1=CC=C(C=C1)[N+](=O)[O-],Inactive,0,,,0
1861,14736024,7109931,COC1=C2C(=CC=C1)SC(=N2)NC3=NN=C(O3)C4=CC=C(C=C4)F,Inactive,0,,,0
1862,851292,653855,CC1=C(C2=NSN=C2C=C1)S(=O)(=O)NC3=CC=CC4=NSN=C43,Inactive,0,,,0
1863,7970230,4393476,C1CCC2=C(C1)C=CC(=C2)C3=NN=C(O3)NC(=O)C4=CC=CC=C4Cl,Inactive,0,,,0
1864,56321214,24981493,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CCNS(=O)(=O)C4=CC=CC=C4F,Inactive,0,,,0
1865,7970319,5310181,CCC1=NC2=C(C(=N1)SCC(=O)N3CCC(CC3)C)C(=O)N(C(=O)N2C)C,Inactive,0,,,0
1866,17414397,2227443,CCCCOC(=S)NC(=O)C1=C(C2=CC=CC=C2S1)Cl,Inactive,0,,,0
1867,4255275,2202614,CC(C)(C)C1=CC(=C(C=C1)OCC(=O)NCC2=CC=CO2)Br,Inactive,0,,,0
1868,14746138,902659,C1=CC=C2C=C(C=CC2=C1)OC3=CC=C(C=C3)NC(=O)C4=CC=CO4,Inactive,0,,,0
1869,24793518,898290,C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)/C=C/C(=O)O,Inactive,0,,,0
1870,49732402,20892266,C1CC(OC1)CNC(=O)CN2C(=O)C3=C(C=N2)C4=CC=CC=C4N3CC5=CC(=CC=C5)Cl,Inactive,0,,,0
1871,24820928,16195184,C1CCC(CC1)CNCC(=O)NC2=CC=C(C=C2)OC(F)(F)F.Cl,Inactive,0,,,0
1872,49672982,8160532,CCOC1=C(C=C(C(=C1)CC(=O)NC2CCCCCC2)Br)OCC,Inactive,0,,,0
1873,4262496,705702,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)C3=CC=CO3,Inactive,0,,,0
1874,47199229,886034,COC1=CC(=C(C=C1)NC(=O)CCCC2=CC=CC=C2)OC,Inactive,0,,,0
1875,47202868,404524,C1=C(C=C(C(=C1C=NC2=CNC(=O)NC2=O)O)Cl)Cl,Inactive,0,,,0
1876,17506421,883460,CN(C1=CC=CC=C1)C2=CC=C(C=C2)/C=C/[N+](=O)[O-],Inactive,0,,,0
1877,24828007,3690998,C1CC(C2=CC=CC=C2C1)NC(=S)NCC3=CC=CC=C3,Inactive,0,,,0
1878,7973981,2057897,CCCCCCNC(=O)NC1=CC=CC=C1,Inactive,0,,,0
1879,17512039,12005581,CCCCCOC1=C(C=C(C=C1)Br)CSC(=N)N.Cl,Inactive,0,,,0
1880,4260804,2952037,CC(=O)C(C(=O)NC1=CC=CC=C1)SC2=NC(=NC(=N2)N3CCOCC3)N4CCOCC4,Inactive,0,,,0
1881,49817957,24661498,CC1=CC=C(C=C1)OC2=CC=CC=C2NC(=O)CN3C(=O)C4(CCCC4)NC3=O,Inactive,0,,,0
1882,24784811,135460520,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=O)NC(=N2)SCC(=O)NC3=CC=CC(=C3)C,Inactive,0,,,0
1883,49821989,1048317,COC1=C(C=C(C=C1)C2=CSC(=N2)NC(=S)NC(=O)C3=CC=CO3)Br,Inactive,0,,,0
1884,49822004,4244251,CC1=NN(C(=C1Cl)C(=O)NC(=S)NC2=CC=C(C=C2)[N+](=O)[O-])C,Inactive,0,,,0
1885,49821872,1790669,CC1=C(C=CO1)C(=O)NNC(=S)NC(=O)COC2=C(C=C(C=C2)Cl)Cl,Inactive,0,,,0
1886,47196146,4289953,C1=CC=C2C(=C1)C(=O)N(C(N2)C3=CC=C(S3)Br)O,Inactive,0,,,0
1887,49737112,2908637,CCC1CCCCN1C(=S)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-],Inactive,0,,,0
1888,26730341,2821135,CC1(CCC2=C(O1)C=CC(=C2)C3=NN(C=C3)S(=O)(=O)C4=CC=CC=C4Cl)C,Inactive,0,,,0
1889,49826860,2971496,CC1=C(C=C(C=C1)C(C)NC(=O)C2=CC3=C(C=C2)OCO3)C,Inactive,0,,,0
1890,17413129,1254624,C1CCN(CC1)C2=C(C=CC=C2Cl)NC(=S)NC(=O)C3=CC=CO3,Inactive,0,,,0
1891,47194769,1806255,C1=CC=C(C(=C1)C(=O)NC2=C(C(=CS2)C3=CC=C(C=C3)Br)C(=O)O)F,Inactive,0,,,0
1892,7971996,6948318,C/C(=N\O)/C(=O)C(CN1CCCCC1)CN2CCCCC2,Inactive,0,,,0
