activity_743266
,counts,basic,high,low
0.8,123202,0.28459114312056494,0.28973267575512096,0.03105640437566945
0.85,130902,0.28459114312056494,0.2809680701909878,0.023556052767786904
0.9,138602,0.28459114312056494,0.3391968600479736,0.019290450447151053
0.95,146302,0.28459114312056494,0.18031271134639057,0.0229581671064882

activity_651687
,counts,basic,high,low
0.05,14487,0.034459822784362215,0.026869396425671842,0.018444928855063457
0.1,28975,0.034459822784362215,0.04908389474154836,0.025463293685143863
0.15,43462,0.034459822784362215,0.04678394764117992,0.039021046542229584
0.2,57950,0.034459822784362215,0.03742921858334672,0.0271130888095103
0.25,72438,0.034459822784362215,0.03409835688362048,0.014170529982837753
0.3,86925,0.034459822784362215,0.04595515892432532,0.01231982950741236
0.35,101413,0.034459822784362215,0.03500288760363823,0.012225812749149816
0.4,115901,0.034459822784362215,0.045969837334386324,0.010499208898171424
0.45,130388,0.034459822784362215,0.028252253052687505,0.011344274573683656
0.5,144876,0.034459822784362215,0.008818068414211806,0.006986961108364085
0.55,159364,0.034459822784362215,0.028713953788447766,0.006725395298640851
0.6,173851,0.034459822784362215,0.009949250007962039,0.009036084072117933
0.65,188339,0.034459822784362215,0.006424067918290843,0.006298226772950511
0.7,202827,0.034459822784362215,0.005630978766168441,0.008489041914385098
0.75,217314,0.034459822784362215,0.009817610586592296,0.007255698314554818
0.8,231802,0.034459822784362215,0.00625700201070101,0.005263099632084552
0.85,246290,0.034459822784362215,0.018048746856898577,0.004858507347727536
0.9,260777,0.034459822784362215,0.005393068141250302,0.005160306753875874
0.95,275265,0.034459822784362215,0.007412973952292812,0.003491718981680785

activity_651723
,counts,basic,high,low
0.05,14516,0.027668694755726125,0.02352721679980217,0.016546428997552865
0.1,29032,0.027668694755726125,0.021289557230672943,0.012593315751415216
0.15,43548,0.027668694755726125,0.03740607806536569,0.015625954817565683
0.2,58064,0.027668694755726125,0.032803890924253724,0.010464313626371489
0.25,72580,0.027668694755726125,0.03903099511339528,0.010124841638973994
0.3,87096,0.027668694755726125,0.037956262849211185,0.008716390709037038
0.35,101613,0.027668694755726125,0.05122957555472233,0.007175674010048024
0.4,116129,0.027668694755726125,0.06790871073707191,0.006916769582739518
0.45,130645,0.027668694755726125,0.06755247474322146,0.009005383724591604
0.5,145161,0.027668694755726125,0.05355139231348519,0.008225602120955171
0.55,159677,0.027668694755726125,0.06269270272243604,0.008064590081227875
0.6,174193,0.027668694755726125,0.07056974127200663,0.005798742505468175
0.65,188709,0.027668694755726125,0.061318245396643024,0.004895957015409958
0.7,203226,0.027668694755726125,0.049757779626305176,0.004958380193591318
0.75,217742,0.027668694755726125,0.03565627687952347,0.004953818880706849
0.8,232258,0.027668694755726125,0.06134904132678739,0.004468920008994814
0.85,246774,0.027668694755726125,0.04340106658041358,0.004278309662276479
0.9,261290,0.027668694755726125,0.01576585352315385,0.0030155506923767493
0.95,275806,0.027668694755726125,0.023082230166909627,0.0023778026982240303

activity_1135
,counts,basic,high,low
0.05,7699,0.1671379156341897,0.1671888454916254,0.17297923744635693
0.1,15399,0.1671379156341897,0.167449753943798,0.1184494927069541
0.15,23099,0.1671379156341897,0.16718993789716616,0.04352392767213826
0.2,30799,0.1671379156341897,0.16705437373546772,0.008488421385731899
0.25,38499,0.1671379156341897,0.33384251201987697,0.167658835127886
0.3,46198,0.1671379156341897,0.1674140832249459,0.048492070134048534
0.35,53898,0.1671379156341897,0.1675053021262064,0.00395680035954039
0.4,61598,0.1671379156341897,0.3340595840888466,0.06680119279836774
0.45,69298,0.1671379156341897,0.334329486238528,0.011927010810814024
0.5,76998,0.1671379156341897,0.3343697707496653,0.001389634699296128
0.55,84697,0.1671379156341897,0.33569476671328896,0.021625476565166966
0.6,92397,0.1671379156341897,0.33469022381129027,0.0004894922170535833
0.65,100097,0.1671379156341897,0.334722676255857,0.00048313289044619084
0.7,107797,0.1671379156341897,0.33395222483894543,0.0006222550755668755
0.75,115497,0.1671379156341897,0.33455486694337183,0.0006348565376872895
0.8,123196,0.1671379156341897,0.3343815689506592,0.0005711612288474413
0.85,130896,0.1671379156341897,0.3349418687516543,0.0004244025337836546
0.9,138596,0.1671379156341897,0.33476077557271716,0.00020948149087936314
0.95,146296,0.1671379156341897,0.3340377636822009,0.0003173621050939205

activity_602123
,counts,basic,high,low
0.05,14859,0.07351498969890219,0.07145505102055034,0.05999281796338589
0.1,29718,0.07351498969890219,0.06770397756311818,0.048968766547899535
0.15,44577,0.07351498969890219,0.07700381055405721,0.05007837948015291
0.2,59436,0.07351498969890219,0.07288096787785289,0.04833468050326815
0.25,74295,0.07351498969890219,0.09132162462124559,0.037410605086175025
0.3,89154,0.07351498969890219,0.07812370942491774,0.03738581744392997
0.35,104013,0.07351498969890219,0.08029491482672084,0.03317145564452957
0.4,118872,0.07351498969890219,0.08687458000787392,0.020042985401586708
0.45,133731,0.07351498969890219,0.07000896587202252,0.018807643046831798
0.5,148591,0.07351498969890219,0.060915945948165524,0.01771726274654465
0.55,163450,0.07351498969890219,0.06167659161681454,0.020466317106047516
0.6,178309,0.07351498969890219,0.06671919870553622,0.021628209422396818
0.65,193168,0.07351498969890219,0.07239836450189673,0.013524475957823988
0.7,208027,0.07351498969890219,0.06352840290529752,0.012072389905826677
0.75,222886,0.07351498969890219,0.05753947692873948,0.019145547145340135
0.8,237745,0.07351498969890219,0.04009578486031432,0.011463015265883891
0.85,252604,0.07351498969890219,0.043385883509150416,0.012695244064865673
0.9,267463,0.07351498969890219,0.024247848983429805,0.009442348501328607
0.95,282322,0.07351498969890219,0.004267976214113523,0.010212959478577746

activity_504803
,counts,basic,high,low
0.05,14179,0.1936270926840717,0.20087423439888463,0.14783318448457428
0.1,28359,0.1936270926840717,0.19589311579133384,0.11603535245301314
0.15,42539,0.1936270926840717,0.21630069197917431,0.09162951048555126
0.2,56719,0.1936270926840717,0.22167367573080907,0.07923144236418388
0.25,70899,0.1936270926840717,0.20036358668982554,0.06794473094010132
0.3,85078,0.1936270926840717,0.19972627120967223,0.06725085225901437
0.35,99258,0.1936270926840717,0.21334110578699217,0.06356286682164636
0.4,113438,0.1936270926840717,0.2005662490772033,0.06036565800084909
0.45,127618,0.1936270926840717,0.18874247835181854,0.053650023148778786
0.5,141798,0.1936270926840717,0.19231006273730872,0.05243034513256223
0.55,155977,0.1936270926840717,0.2043824161928069,0.053408457453388666
0.6,170157,0.1936270926840717,0.19695990087329965,0.055510870052958294
0.65,184337,0.1936270926840717,0.19841478130856813,0.04607830796719255
0.7,198517,0.1936270926840717,0.19828687338928455,0.04759151719328073
0.75,212697,0.1936270926840717,0.18442979777952526,0.04220703210659647
0.8,226876,0.1936270926840717,0.17520167315446142,0.04251452155581356
0.85,241056,0.1936270926840717,0.1517942597901707,0.03920212205092766
0.9,255236,0.1936270926840717,0.11147759182771191,0.03467656786763441
0.95,269416,0.1936270926840717,0.03210283816412289,0.03233848705512824

